slot_id,section_id,slot_type,train_category,start_time,end_time,confidence
SLOT-004217,HWH-BWN,passenger_timetable,Mail/Express,2026-10-06 22:00:00,2026-10-06 22:15:00,0.95
SLOT-004218,HWH-BWN,passenger_timetable,Mail/Express,2026-10-06 23:23:00,2026-10-06 23:42:00,0.95
SLOT-004219,HWH-BWN,passenger_timetable,Mail/Express,2026-10-07 00:30:00,2026-10-07 00:45:00,0.95
SLOT-004220,HWH-BWN,passenger_timetable,Special Express,2026-10-07 01:44:00,2026-10-07 02:03:00,0.95
SLOT-004221,HWH-BWN,passenger_timetable,Mail/Express,2026-10-07 02:49:00,2026-10-07 03:09:00,0.95
SLOT-004222,HWH-BWN,passenger_timetable,Mail/Express,2026-10-07 04:02:00,2026-10-07 04:25:00,0.95
SLOT-004223,HWH-BWN,passenger_timetable,Mail/Express,2026-10-07 05:29:00,2026-10-07 05:49:00,0.95
SLOT-004224,HWH-BWN,goods_forecast,Container Freight,2026-10-06 22:00:00,2026-10-06 22:31:00,0.77
SLOT-004225,HWH-BWN,goods_forecast,BoxN Freight,2026-10-06 23:18:00,2026-10-06 23:50:00,0.71
SLOT-004226,HWH-BWN,goods_forecast,Coal/Mineral Rake,2026-10-07 00:19:00,2026-10-07 00:59:00,0.79
SLOT-004227,HWH-BWN,goods_forecast,Container Freight,2026-10-07 01:29:00,2026-10-07 01:54:00,0.84
SLOT-004228,HWH-BWN,goods_forecast,BoxN Freight,2026-10-07 02:34:00,2026-10-07 03:02:00,0.7
SLOT-004229,HWH-BWN,goods_forecast,Coal/Mineral Rake,2026-10-07 03:32:00,2026-10-07 04:07:00,0.85
SLOT-004230,HWH-BWN,goods_forecast,BoxN Freight,2026-10-07 04:38:00,2026-10-07 05:10:00,0.84
SLOT-004231,HWH-BWN,goods_forecast,Coal/Mineral Rake,2026-10-07 05:55:00,2026-10-07 06:21:00,0.72
SLOT-004232,HWH-BWN,goods_forecast,Parcel Cargo,2026-10-06 06:00:00,2026-10-06 06:33:00,0.75
SLOT-004233,HWH-BWN,goods_forecast,Parcel Cargo,2026-10-06 07:55:00,2026-10-06 08:26:00,0.71
SLOT-004234,HWH-BWN,goods_forecast,Parcel Cargo,2026-10-06 09:54:00,2026-10-06 10:32:00,0.71
SLOT-004235,HWH-BWN,goods_forecast,Parcel Cargo,2026-10-06 11:31:00,2026-10-06 12:11:00,0.74
SLOT-004236,HWH-BWN,goods_forecast,Parcel Cargo,2026-10-06 13:28:00,2026-10-06 13:54:00,0.67
SLOT-004237,HWH-BWN,goods_forecast,Goods Freight,2026-10-06 15:30:00,2026-10-06 15:57:00,0.67
SLOT-004238,HWH-BWN,goods_forecast,Goods Freight,2026-10-06 17:17:00,2026-10-06 17:44:00,0.73
SLOT-004239,HWH-BWN,goods_forecast,Parcel Cargo,2026-10-06 19:29:00,2026-10-06 20:02:00,0.69
SLOT-004240,HWH-BWN,goods_forecast,Parcel Cargo,2026-10-06 21:16:00,2026-10-06 21:50:00,0.67
SLOT-004241,SBC-JTJ,passenger_timetable,Superfast,2026-09-07 06:00:00,2026-09-07 06:21:00,0.98
SLOT-004242,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-07 06:44:00,2026-09-07 07:07:00,0.98
SLOT-004243,SBC-JTJ,passenger_timetable,Express,2026-09-07 07:29:00,2026-09-07 07:46:00,0.98
SLOT-004244,SBC-JTJ,passenger_timetable,Express,2026-09-07 08:12:00,2026-09-07 08:34:00,0.98
SLOT-004245,SBC-JTJ,passenger_timetable,Express,2026-09-07 09:09:00,2026-09-07 09:27:00,0.98
SLOT-004246,SBC-JTJ,passenger_timetable,Express,2026-09-07 09:50:00,2026-09-07 10:07:00,0.98
SLOT-004247,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-07 10:39:00,2026-09-07 10:57:00,0.98
SLOT-004248,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-07 11:19:00,2026-09-07 11:39:00,0.98
SLOT-004249,SBC-JTJ,passenger_timetable,Express,2026-09-07 12:18:00,2026-09-07 12:40:00,0.98
SLOT-004250,SBC-JTJ,passenger_timetable,Superfast,2026-09-07 13:04:00,2026-09-07 13:22:00,0.98
SLOT-004251,SBC-JTJ,passenger_timetable,Express,2026-09-07 13:58:00,2026-09-07 14:13:00,0.98
SLOT-004252,SBC-JTJ,passenger_timetable,Passenger,2026-09-07 14:43:00,2026-09-07 15:03:00,0.98
SLOT-004253,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-07 15:27:00,2026-09-07 15:47:00,0.98
SLOT-004254,SBC-JTJ,passenger_timetable,Express,2026-09-07 16:12:00,2026-09-07 16:37:00,0.98
SLOT-004255,SBC-JTJ,passenger_timetable,Superfast,2026-09-07 17:03:00,2026-09-07 17:24:00,0.98
SLOT-004256,SBC-JTJ,passenger_timetable,Express,2026-09-07 17:56:00,2026-09-07 18:19:00,0.98
SLOT-004257,SBC-JTJ,passenger_timetable,Superfast,2026-09-07 18:48:00,2026-09-07 19:05:00,0.98
SLOT-004258,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-07 19:32:00,2026-09-07 19:57:00,0.98
SLOT-004259,SBC-JTJ,passenger_timetable,Express,2026-09-07 20:27:00,2026-09-07 20:49:00,0.98
SLOT-004260,SBC-JTJ,passenger_timetable,Passenger,2026-09-07 21:09:00,2026-09-07 21:33:00,0.98
SLOT-004261,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-07 22:00:00,2026-09-07 22:17:00,0.95
SLOT-004262,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-07 23:52:00,2026-09-08 00:12:00,0.95
SLOT-004263,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-08 01:47:00,2026-09-08 02:12:00,0.95
SLOT-004264,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-08 03:19:00,2026-09-08 03:42:00,0.95
SLOT-004265,SBC-JTJ,passenger_timetable,Special Express,2026-09-08 05:08:00,2026-09-08 05:25:00,0.95
SLOT-004266,SBC-JTJ,goods_forecast,Coal/Mineral Rake,2026-09-07 22:00:00,2026-09-07 22:26:00,0.84
SLOT-004267,SBC-JTJ,goods_forecast,Container Freight,2026-09-07 23:12:00,2026-09-07 23:44:00,0.76
SLOT-004268,SBC-JTJ,goods_forecast,Auto Rake,2026-09-08 00:40:00,2026-09-08 01:06:00,0.82
SLOT-004269,SBC-JTJ,goods_forecast,Container Freight,2026-09-08 01:59:00,2026-09-08 02:31:00,0.78
SLOT-004270,SBC-JTJ,goods_forecast,Auto Rake,2026-09-08 03:09:00,2026-09-08 03:34:00,0.84
SLOT-004271,SBC-JTJ,goods_forecast,BoxN Freight,2026-09-08 04:11:00,2026-09-08 04:48:00,0.8
SLOT-004272,SBC-JTJ,goods_forecast,Coal/Mineral Rake,2026-09-08 05:43:00,2026-09-08 06:22:00,0.8
SLOT-004273,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-07 06:00:00,2026-09-07 06:36:00,0.72
SLOT-004274,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-07 08:28:00,2026-09-07 09:07:00,0.68
SLOT-004275,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-07 10:46:00,2026-09-07 11:16:00,0.8
SLOT-004276,SBC-JTJ,goods_forecast,Goods Freight,2026-09-07 13:12:00,2026-09-07 13:48:00,0.71
SLOT-004277,SBC-JTJ,goods_forecast,Goods Freight,2026-09-07 15:28:00,2026-09-07 15:57:00,0.72
SLOT-004278,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-07 17:55:00,2026-09-07 18:27:00,0.67
SLOT-004279,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-07 20:56:00,2026-09-07 21:27:00,0.71
SLOT-004280,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-08 06:00:00,2026-09-08 06:22:00,0.98
SLOT-004281,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-08 06:55:00,2026-09-08 07:16:00,0.98
SLOT-004282,SBC-JTJ,passenger_timetable,Passenger,2026-09-08 07:50:00,2026-09-08 08:10:00,0.98
SLOT-004283,SBC-JTJ,passenger_timetable,Superfast,2026-09-08 08:41:00,2026-09-08 08:58:00,0.98
SLOT-004284,SBC-JTJ,passenger_timetable,Superfast,2026-09-08 09:30:00,2026-09-08 09:48:00,0.98
SLOT-004285,SBC-JTJ,passenger_timetable,Passenger,2026-09-08 10:15:00,2026-09-08 10:33:00,0.98
SLOT-004286,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-08 11:11:00,2026-09-08 11:34:00,0.98
SLOT-004287,SBC-JTJ,passenger_timetable,Passenger,2026-09-08 12:08:00,2026-09-08 12:33:00,0.98
SLOT-004288,SBC-JTJ,passenger_timetable,Superfast,2026-09-08 13:04:00,2026-09-08 13:25:00,0.98
SLOT-004289,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-08 13:51:00,2026-09-08 14:07:00,0.98
SLOT-004290,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-08 14:42:00,2026-09-08 15:06:00,0.98
SLOT-004291,SBC-JTJ,passenger_timetable,Superfast,2026-09-08 15:35:00,2026-09-08 15:53:00,0.98
SLOT-004292,SBC-JTJ,passenger_timetable,Superfast,2026-09-08 16:14:00,2026-09-08 16:37:00,0.98
SLOT-004293,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-08 17:07:00,2026-09-08 17:30:00,0.98
SLOT-004294,SBC-JTJ,passenger_timetable,Express,2026-09-08 18:02:00,2026-09-08 18:24:00,0.98
SLOT-004295,SBC-JTJ,passenger_timetable,Superfast,2026-09-08 18:49:00,2026-09-08 19:10:00,0.98
SLOT-004296,SBC-JTJ,passenger_timetable,Superfast,2026-09-08 19:36:00,2026-09-08 20:01:00,0.98
SLOT-004297,SBC-JTJ,passenger_timetable,Superfast,2026-09-08 20:29:00,2026-09-08 20:50:00,0.98
SLOT-004298,SBC-JTJ,passenger_timetable,Passenger,2026-09-08 21:30:00,2026-09-08 21:51:00,0.98
SLOT-004299,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-08 22:00:00,2026-09-08 22:18:00,0.95
SLOT-004300,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-08 23:47:00,2026-09-09 00:07:00,0.95
SLOT-004301,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-09 01:38:00,2026-09-09 01:54:00,0.95
SLOT-004302,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-09 03:00:00,2026-09-09 03:15:00,0.95
SLOT-004303,SBC-JTJ,passenger_timetable,Special Express,2026-09-09 04:16:00,2026-09-09 04:32:00,0.95
SLOT-004304,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-09 05:53:00,2026-09-09 06:11:00,0.95
SLOT-004305,SBC-JTJ,goods_forecast,BoxN Freight,2026-09-08 22:00:00,2026-09-08 22:31:00,0.83
SLOT-004306,SBC-JTJ,goods_forecast,Auto Rake,2026-09-08 23:36:00,2026-09-09 00:11:00,0.77
SLOT-004307,SBC-JTJ,goods_forecast,BoxN Freight,2026-09-09 00:57:00,2026-09-09 01:27:00,0.75
SLOT-004308,SBC-JTJ,goods_forecast,Coal/Mineral Rake,2026-09-09 02:24:00,2026-09-09 02:54:00,0.72
SLOT-004309,SBC-JTJ,goods_forecast,Coal/Mineral Rake,2026-09-09 03:54:00,2026-09-09 04:32:00,0.78
SLOT-004310,SBC-JTJ,goods_forecast,BoxN Freight,2026-09-09 05:10:00,2026-09-09 05:50:00,0.8
SLOT-004311,SBC-JTJ,goods_forecast,Goods Freight,2026-09-08 06:00:00,2026-09-08 06:28:00,0.79
SLOT-004312,SBC-JTJ,goods_forecast,Goods Freight,2026-09-08 08:19:00,2026-09-08 08:45:00,0.78
SLOT-004313,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-08 10:17:00,2026-09-08 10:54:00,0.68
SLOT-004314,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-08 13:14:00,2026-09-08 13:50:00,0.74
SLOT-004315,SBC-JTJ,goods_forecast,Goods Freight,2026-09-08 15:12:00,2026-09-08 15:51:00,0.8
SLOT-004316,SBC-JTJ,goods_forecast,Goods Freight,2026-09-08 17:34:00,2026-09-08 18:09:00,0.78
SLOT-004317,SBC-JTJ,goods_forecast,Goods Freight,2026-09-08 20:13:00,2026-09-08 20:43:00,0.74
SLOT-004318,SBC-JTJ,passenger_timetable,Express,2026-09-09 06:00:00,2026-09-09 06:17:00,0.98
SLOT-004319,SBC-JTJ,passenger_timetable,Passenger,2026-09-09 06:49:00,2026-09-09 07:14:00,0.98
SLOT-004320,SBC-JTJ,passenger_timetable,Passenger,2026-09-09 07:40:00,2026-09-09 07:56:00,0.98
SLOT-004321,SBC-JTJ,passenger_timetable,Express,2026-09-09 08:25:00,2026-09-09 08:47:00,0.98
SLOT-004322,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-09 09:26:00,2026-09-09 09:50:00,0.98
SLOT-004323,SBC-JTJ,passenger_timetable,Passenger,2026-09-09 10:29:00,2026-09-09 10:49:00,0.98
SLOT-004324,SBC-JTJ,passenger_timetable,Passenger,2026-09-09 11:14:00,2026-09-09 11:37:00,0.98
SLOT-004325,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-09 12:03:00,2026-09-09 12:18:00,0.98
SLOT-004326,SBC-JTJ,passenger_timetable,Express,2026-09-09 12:54:00,2026-09-09 13:11:00,0.98
SLOT-004327,SBC-JTJ,passenger_timetable,Passenger,2026-09-09 13:41:00,2026-09-09 13:59:00,0.98
SLOT-004328,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-09 14:39:00,2026-09-09 15:01:00,0.98
SLOT-004329,SBC-JTJ,passenger_timetable,Passenger,2026-09-09 15:29:00,2026-09-09 15:44:00,0.98
SLOT-004330,SBC-JTJ,passenger_timetable,Express,2026-09-09 16:14:00,2026-09-09 16:39:00,0.98
SLOT-004331,SBC-JTJ,passenger_timetable,Express,2026-09-09 17:13:00,2026-09-09 17:36:00,0.98
SLOT-004332,SBC-JTJ,passenger_timetable,Express,2026-09-09 18:06:00,2026-09-09 18:30:00,0.98
SLOT-004333,SBC-JTJ,passenger_timetable,Passenger,2026-09-09 18:54:00,2026-09-09 19:09:00,0.98
SLOT-004334,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-09 19:47:00,2026-09-09 20:05:00,0.98
SLOT-004335,SBC-JTJ,passenger_timetable,Express,2026-09-09 20:37:00,2026-09-09 20:58:00,0.98
SLOT-004336,SBC-JTJ,passenger_timetable,Passenger,2026-09-09 21:30:00,2026-09-09 21:51:00,0.98
SLOT-004337,SBC-JTJ,passenger_timetable,Special Express,2026-09-09 22:00:00,2026-09-09 22:23:00,0.95
SLOT-004338,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-09 23:46:00,2026-09-10 00:06:00,0.95
SLOT-004339,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-10 01:32:00,2026-09-10 01:51:00,0.95
SLOT-004340,SBC-JTJ,passenger_timetable,Special Express,2026-09-10 03:13:00,2026-09-10 03:32:00,0.95
SLOT-004341,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-10 05:03:00,2026-09-10 05:25:00,0.95
SLOT-004342,SBC-JTJ,goods_forecast,Container Freight,2026-09-09 22:00:00,2026-09-09 22:35:00,0.7
SLOT-004343,SBC-JTJ,goods_forecast,Coal/Mineral Rake,2026-09-09 23:35:00,2026-09-10 00:03:00,0.71
SLOT-004344,SBC-JTJ,goods_forecast,Coal/Mineral Rake,2026-09-10 00:42:00,2026-09-10 01:09:00,0.79
SLOT-004345,SBC-JTJ,goods_forecast,Container Freight,2026-09-10 01:55:00,2026-09-10 02:22:00,0.7
SLOT-004346,SBC-JTJ,goods_forecast,Container Freight,2026-09-10 03:04:00,2026-09-10 03:39:00,0.72
SLOT-004347,SBC-JTJ,goods_forecast,BoxN Freight,2026-09-10 04:14:00,2026-09-10 04:53:00,0.82
SLOT-004348,SBC-JTJ,goods_forecast,Container Freight,2026-09-10 05:48:00,2026-09-10 06:16:00,0.81
SLOT-004349,SBC-JTJ,goods_forecast,Goods Freight,2026-09-09 06:00:00,2026-09-09 06:27:00,0.66
SLOT-004350,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-09 08:12:00,2026-09-09 08:37:00,0.77
SLOT-004351,SBC-JTJ,goods_forecast,Goods Freight,2026-09-09 10:08:00,2026-09-09 10:39:00,0.76
SLOT-004352,SBC-JTJ,goods_forecast,Goods Freight,2026-09-09 12:28:00,2026-09-09 13:03:00,0.72
SLOT-004353,SBC-JTJ,goods_forecast,Goods Freight,2026-09-09 15:12:00,2026-09-09 15:52:00,0.72
SLOT-004354,SBC-JTJ,goods_forecast,Goods Freight,2026-09-09 17:37:00,2026-09-09 18:16:00,0.73
SLOT-004355,SBC-JTJ,goods_forecast,Goods Freight,2026-09-09 19:43:00,2026-09-09 20:13:00,0.69
SLOT-004356,SBC-JTJ,goods_forecast,Goods Freight,2026-09-09 21:43:00,2026-09-09 22:14:00,0.76
SLOT-004357,SBC-JTJ,passenger_timetable,Superfast,2026-09-10 06:00:00,2026-09-10 06:18:00,0.98
SLOT-004358,SBC-JTJ,passenger_timetable,Superfast,2026-09-10 06:40:00,2026-09-10 06:58:00,0.98
SLOT-004359,SBC-JTJ,passenger_timetable,Passenger,2026-09-10 07:28:00,2026-09-10 07:53:00,0.98
SLOT-004360,SBC-JTJ,passenger_timetable,Passenger,2026-09-10 08:25:00,2026-09-10 08:46:00,0.98
SLOT-004361,SBC-JTJ,passenger_timetable,Passenger,2026-09-10 09:25:00,2026-09-10 09:46:00,0.98
SLOT-004362,SBC-JTJ,passenger_timetable,Express,2026-09-10 10:12:00,2026-09-10 10:30:00,0.98
SLOT-004363,SBC-JTJ,passenger_timetable,Passenger,2026-09-10 11:01:00,2026-09-10 11:26:00,0.98
SLOT-004364,SBC-JTJ,passenger_timetable,Express,2026-09-10 12:06:00,2026-09-10 12:23:00,0.98
SLOT-004365,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-10 12:52:00,2026-09-10 13:08:00,0.98
SLOT-004366,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-10 13:29:00,2026-09-10 13:44:00,0.98
SLOT-004367,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-10 14:15:00,2026-09-10 14:40:00,0.98
SLOT-004368,SBC-JTJ,passenger_timetable,Express,2026-09-10 15:02:00,2026-09-10 15:27:00,0.98
SLOT-004369,SBC-JTJ,passenger_timetable,Passenger,2026-09-10 15:47:00,2026-09-10 16:11:00,0.98
SLOT-004370,SBC-JTJ,passenger_timetable,Express,2026-09-10 16:41:00,2026-09-10 17:06:00,0.98
SLOT-004371,SBC-JTJ,passenger_timetable,Passenger,2026-09-10 17:45:00,2026-09-10 18:04:00,0.98
SLOT-004372,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-10 18:42:00,2026-09-10 19:02:00,0.98
SLOT-004373,SBC-JTJ,passenger_timetable,Passenger,2026-09-10 19:36:00,2026-09-10 19:58:00,0.98
SLOT-004374,SBC-JTJ,passenger_timetable,Superfast,2026-09-10 20:29:00,2026-09-10 20:49:00,0.98
SLOT-004375,SBC-JTJ,passenger_timetable,Superfast,2026-09-10 21:24:00,2026-09-10 21:48:00,0.98
SLOT-004376,SBC-JTJ,passenger_timetable,Special Express,2026-09-10 22:00:00,2026-09-10 22:20:00,0.95
SLOT-004377,SBC-JTJ,passenger_timetable,Special Express,2026-09-10 23:22:00,2026-09-10 23:44:00,0.95
SLOT-004378,SBC-JTJ,passenger_timetable,Special Express,2026-09-11 01:13:00,2026-09-11 01:35:00,0.95
SLOT-004379,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-11 03:00:00,2026-09-11 03:17:00,0.95
SLOT-004380,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-11 04:45:00,2026-09-11 05:06:00,0.95
SLOT-004381,SBC-JTJ,goods_forecast,BoxN Freight,2026-09-10 22:00:00,2026-09-10 22:29:00,0.76
SLOT-004382,SBC-JTJ,goods_forecast,Auto Rake,2026-09-10 23:31:00,2026-09-11 00:00:00,0.75
SLOT-004383,SBC-JTJ,goods_forecast,Coal/Mineral Rake,2026-09-11 01:02:00,2026-09-11 01:32:00,0.79
SLOT-004384,SBC-JTJ,goods_forecast,Container Freight,2026-09-11 02:20:00,2026-09-11 02:51:00,0.7
SLOT-004385,SBC-JTJ,goods_forecast,BoxN Freight,2026-09-11 03:31:00,2026-09-11 04:00:00,0.75
SLOT-004386,SBC-JTJ,goods_forecast,Auto Rake,2026-09-11 04:50:00,2026-09-11 05:30:00,0.72
SLOT-004387,SBC-JTJ,goods_forecast,Goods Freight,2026-09-10 06:00:00,2026-09-10 06:33:00,0.68
SLOT-004388,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-10 09:03:00,2026-09-10 09:41:00,0.79
SLOT-004389,SBC-JTJ,goods_forecast,Goods Freight,2026-09-10 12:04:00,2026-09-10 12:44:00,0.7
SLOT-004390,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-10 14:24:00,2026-09-10 14:51:00,0.76
SLOT-004391,SBC-JTJ,goods_forecast,Goods Freight,2026-09-10 16:24:00,2026-09-10 16:53:00,0.73
SLOT-004392,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-10 18:50:00,2026-09-10 19:21:00,0.72
SLOT-004393,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-10 21:44:00,2026-09-10 22:14:00,0.74
SLOT-004394,SBC-JTJ,passenger_timetable,Express,2026-09-11 06:00:00,2026-09-11 06:21:00,0.98
SLOT-004395,SBC-JTJ,passenger_timetable,Passenger,2026-09-11 07:00:00,2026-09-11 07:17:00,0.98
SLOT-004396,SBC-JTJ,passenger_timetable,Superfast,2026-09-11 07:56:00,2026-09-11 08:16:00,0.98
SLOT-004397,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-11 08:46:00,2026-09-11 09:10:00,0.98
SLOT-004398,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-11 09:41:00,2026-09-11 09:56:00,0.98
SLOT-004399,SBC-JTJ,passenger_timetable,Superfast,2026-09-11 10:18:00,2026-09-11 10:39:00,0.98
SLOT-004400,SBC-JTJ,passenger_timetable,Superfast,2026-09-11 11:10:00,2026-09-11 11:30:00,0.98
SLOT-004401,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-11 11:56:00,2026-09-11 12:21:00,0.98
SLOT-004402,SBC-JTJ,passenger_timetable,Passenger,2026-09-11 12:51:00,2026-09-11 13:14:00,0.98
SLOT-004403,SBC-JTJ,passenger_timetable,Superfast,2026-09-11 13:42:00,2026-09-11 14:02:00,0.98
SLOT-004404,SBC-JTJ,passenger_timetable,Superfast,2026-09-11 14:40:00,2026-09-11 15:00:00,0.98
SLOT-004405,SBC-JTJ,passenger_timetable,Superfast,2026-09-11 15:24:00,2026-09-11 15:48:00,0.98
SLOT-004406,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-11 16:26:00,2026-09-11 16:48:00,0.98
SLOT-004407,SBC-JTJ,passenger_timetable,Express,2026-09-11 17:15:00,2026-09-11 17:35:00,0.98
SLOT-004408,SBC-JTJ,passenger_timetable,Passenger,2026-09-11 17:55:00,2026-09-11 18:12:00,0.98
SLOT-004409,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-11 18:44:00,2026-09-11 19:07:00,0.98
SLOT-004410,SBC-JTJ,passenger_timetable,Passenger,2026-09-11 19:29:00,2026-09-11 19:53:00,0.98
SLOT-004411,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-11 20:27:00,2026-09-11 20:49:00,0.98
SLOT-004412,SBC-JTJ,passenger_timetable,Superfast,2026-09-11 21:11:00,2026-09-11 21:30:00,0.98
SLOT-004413,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-11 21:56:00,2026-09-11 22:11:00,0.98
SLOT-004414,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-11 22:00:00,2026-09-11 22:18:00,0.95
SLOT-004415,SBC-JTJ,passenger_timetable,Special Express,2026-09-11 23:33:00,2026-09-11 23:53:00,0.95
SLOT-004416,SBC-JTJ,passenger_timetable,Special Express,2026-09-12 01:13:00,2026-09-12 01:30:00,0.95
SLOT-004417,SBC-JTJ,passenger_timetable,Special Express,2026-09-12 03:05:00,2026-09-12 03:27:00,0.95
SLOT-004418,SBC-JTJ,passenger_timetable,Mail/Express,2026-09-12 04:47:00,2026-09-12 05:10:00,0.95
SLOT-004419,SBC-JTJ,goods_forecast,Container Freight,2026-09-11 22:00:00,2026-09-11 22:31:00,0.74
SLOT-004420,SBC-JTJ,goods_forecast,BoxN Freight,2026-09-11 23:32:00,2026-09-12 00:03:00,0.74
SLOT-004421,SBC-JTJ,goods_forecast,Container Freight,2026-09-12 00:39:00,2026-09-12 01:17:00,0.74
SLOT-004422,SBC-JTJ,goods_forecast,BoxN Freight,2026-09-12 02:04:00,2026-09-12 02:33:00,0.7
SLOT-004423,SBC-JTJ,goods_forecast,Container Freight,2026-09-12 03:14:00,2026-09-12 03:52:00,0.76
SLOT-004424,SBC-JTJ,goods_forecast,Auto Rake,2026-09-12 04:47:00,2026-09-12 05:16:00,0.79
SLOT-004425,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-11 06:00:00,2026-09-11 06:39:00,0.67
SLOT-004426,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-11 08:19:00,2026-09-11 08:58:00,0.68
SLOT-004427,SBC-JTJ,goods_forecast,Goods Freight,2026-09-11 10:53:00,2026-09-11 11:27:00,0.74
SLOT-004428,SBC-JTJ,goods_forecast,Goods Freight,2026-09-11 13:45:00,2026-09-11 14:10:00,0.66
SLOT-004429,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-11 16:11:00,2026-09-11 16:51:00,0.67
SLOT-004430,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-11 18:52:00,2026-09-11 19:17:00,0.75
SLOT-004431,SBC-JTJ,goods_forecast,Parcel Cargo,2026-09-11 21:25:00,2026-09-11 21:55:00,0.74
SLOT-004432,SBC-JTJ,passenger_timetable,Passenger,2026-09-12 06:00:00,2026-09-12 06:25:00,0.98
SLOT-004433,SBC-JTJ,passenger_timetable,Express,2026-09-12 06:46:00,2026-09-12 07:10:00,0.98
SLOT-004434,SBC-JTJ,passenger_timetable,Superfast,2026-09-12 07:40:00,2026-09-12 07:55:00,0.98
SLOT-004435,SBC-JTJ,passenger_timetable,Express,2026-09-12 08:31:00,2026-09-12 08:47:00,0.98
SLOT-004436,SBC-JTJ,passenger_timetable,Express,2026-09-12 09:22:00,2026-09-12 09:39:00,0.98
SLOT-004437,SBC-JTJ,passenger_timetable,Superfast,2026-09-12 10:03:00,2026-09-12 10:20:00,0.98
SLOT-004438,SBC-JTJ,passenger_timetable,Passenger,2026-09-12 10:56:00,2026-09-12 11:16:00,0.98
SLOT-004439,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-12 11:38:00,2026-09-12 11:54:00,0.98
SLOT-004440,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-12 12:24:00,2026-09-12 12:40:00,0.98
SLOT-004441,SBC-JTJ,passenger_timetable,Express,2026-09-12 13:10:00,2026-09-12 13:33:00,0.98
SLOT-004442,SBC-JTJ,passenger_timetable,Vande Bharat,2026-09-12 14:05:00,2026-09-12 14:26:00,0.98
SLOT-004443,SBC-JTJ,passenger_timetable,Express,2026-09-12 15:02:00,2026-09-12 15:25:00,0.98
SLOT-004444,SBC-JTJ,passenger_timetable,Superfast,2026-09-12 15:49:00,2026-09-12 16:11:00,0.98
