request_id,asset_id,department,section_id,defect_type,criticality,overdue_days,asset_stress_index,is_monsoon,days_since_last_inspection,failure_count_last_year,is_critical_defect,requested_window_start,requested_window_end,section_traffic_density
REQ-00526,AST-SNT-149,Signal & Telecom,TVC-QLN,signal_fault,Low,15,0.605,1,28,7,False,2026-09-14 00:00:00,2026-09-14 05:00:00,35
REQ-00527,AST-ENG-124,Engineering,ALD-MGS,track_defect,Low,63,0.514,1,36,2,False,2026-09-11 00:00:00,2026-09-11 05:00:00,45
REQ-00528,AST-ENG-049,Engineering,MAS-AJJ,track_defect,Low,78,0.279,0,63,0,True,2026-10-06 22:00:00,2026-10-07 03:00:00,44
REQ-00529,AST-ENG-003,Engineering,NDLS-GZB,track_defect,Low,15,0.321,1,33,1,False,2026-09-25 11:00:00,2026-09-25 15:00:00,48
REQ-00530,AST-SNT-043,Signal & Telecom,SBC-JTJ,signal_fault,Low,27,0.778,1,46,7,False,2026-09-28 23:00:00,2026-09-29 03:00:00,38
REQ-00531,AST-ENG-159,Engineering,BZA-VSKP,track_defect,Low,0,0.308,1,19,4,False,2026-09-12 04:00:00,2026-09-12 08:00:00,41
REQ-00532,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,Low,80,0.682,1,129,6,False,2026-09-30 13:00:00,2026-09-30 16:00:00,46
REQ-00533,AST-SNT-174,Signal & Telecom,NGP-BSL,signal_fault,Low,42,0.58,1,40,4,True,2026-09-17 02:00:00,2026-09-17 05:00:00,38
REQ-00534,AST-SNT-140,Signal & Telecom,GHY-NJP,signal_fault,Medium,13,0.524,0,49,3,False,2026-10-04 13:00:00,2026-10-04 18:00:00,34
REQ-00535,AST-ENG-062,Engineering,PUNE-DD,track_defect,High,35,0.322,1,49,0,False,2026-09-18 13:00:00,2026-09-18 17:00:00,38
REQ-00536,AST-TRD-024,Traction Distribution,CSMT-KYN,traction_fault,Low,83,0.526,1,119,5,False,2026-09-22 00:00:00,2026-09-22 02:00:00,48
REQ-00537,AST-SNT-041,Signal & Telecom,SBC-JTJ,signal_fault,Low,54,0.423,1,39,3,False,2026-09-23 02:00:00,2026-09-23 07:00:00,38
REQ-00538,AST-TRD-083,Traction Distribution,ADI-BRC,traction_fault,Low,19,0.409,1,107,1,False,2026-09-08 04:00:00,2026-09-08 07:00:00,42
REQ-00539,AST-TRD-070,Traction Distribution,PUNE-DD,traction_fault,High,64,0.348,1,116,3,False,2026-09-20 23:00:00,2026-09-21 02:00:00,38
REQ-00540,AST-SNT-138,Signal & Telecom,GHY-NJP,signal_fault,Low,32,0.381,1,33,3,False,2026-09-12 02:00:00,2026-09-12 07:00:00,34
REQ-00541,AST-SNT-032,Signal & Telecom,HWH-BWN,signal_fault,Low,3,0.642,1,33,6,True,2026-09-17 00:00:00,2026-09-17 02:00:00,46
REQ-00542,AST-TRD-046,Traction Distribution,SBC-JTJ,traction_fault,Medium,57,0.452,0,99,5,False,2026-10-01 04:00:00,2026-10-01 07:00:00,38
REQ-00543,AST-ENG-145,Engineering,TVC-QLN,track_defect,Medium,23,0.752,0,71,7,False,2026-10-01 02:00:00,2026-10-01 05:00:00,35
REQ-00544,AST-ENG-121,Engineering,ALD-MGS,track_defect,Medium,58,0.65,1,58,4,False,2026-09-20 22:00:00,2026-09-21 03:00:00,45
REQ-00545,AST-ENG-073,Engineering,ADI-BRC,track_defect,Low,44,0.866,1,46,6,False,2026-09-07 00:00:00,2026-09-07 03:00:00,42
REQ-00546,AST-TRD-009,Traction Distribution,NDLS-GZB,traction_fault,Low,17,0.312,0,146,2,False,2026-10-05 15:00:00,2026-10-05 18:00:00,48
REQ-00547,AST-ENG-001,Engineering,NDLS-GZB,track_defect,Low,17,0.312,1,50,1,False,2026-09-27 11:00:00,2026-09-27 14:00:00,48
REQ-00548,AST-TRD-071,Traction Distribution,PUNE-DD,traction_fault,Medium,22,0.723,1,113,8,False,2026-09-16 04:00:00,2026-09-16 06:00:00,38
REQ-00549,AST-ENG-110,Engineering,JP-AII,track_defect,Low,1,0.302,1,38,0,False,2026-09-16 04:00:00,2026-09-16 06:00:00,35
REQ-00550,AST-SNT-056,Signal & Telecom,MAS-AJJ,signal_fault,Low,39,0.604,1,56,4,False,2026-09-16 23:00:00,2026-09-17 03:00:00,44
REQ-00551,AST-TRD-132,Traction Distribution,ALD-MGS,traction_fault,High,30,0.75,1,144,7,False,2026-09-11 15:00:00,2026-09-11 20:00:00,45
REQ-00552,AST-TRD-045,Traction Distribution,SBC-JTJ,traction_fault,Low,67,0.363,1,93,2,True,2026-09-12 22:00:00,2026-09-13 00:00:00,38
REQ-00553,AST-SNT-139,Signal & Telecom,GHY-NJP,signal_fault,Medium,36,0.594,1,22,4,True,2026-09-11 11:00:00,2026-09-11 13:00:00,34
REQ-00554,AST-TRD-035,Traction Distribution,HWH-BWN,traction_fault,Medium,47,0.779,1,153,4,False,2026-09-10 15:00:00,2026-09-10 17:00:00,46
REQ-00555,AST-SNT-125,Signal & Telecom,ALD-MGS,signal_fault,Low,54,0.191,1,22,0,True,2026-09-15 00:00:00,2026-09-15 02:00:00,45
REQ-00556,AST-ENG-122,Engineering,ALD-MGS,track_defect,Medium,0,0.5,0,49,2,False,2026-10-03 00:00:00,2026-10-03 02:00:00,45
REQ-00557,AST-SNT-079,Signal & Telecom,ADI-BRC,signal_fault,Low,81,0.356,1,42,2,False,2026-09-21 22:00:00,2026-09-22 00:00:00,42
REQ-00558,AST-ENG-087,Engineering,LKO-CNB,track_defect,Low,14,0.514,1,38,3,False,2026-09-29 04:00:00,2026-09-29 07:00:00,40
REQ-00559,AST-SNT-125,Signal & Telecom,ALD-MGS,signal_fault,Low,30,0.191,1,14,0,True,2026-09-07 13:00:00,2026-09-07 18:00:00,45
REQ-00560,AST-ENG-123,Engineering,ALD-MGS,track_defect,Low,36,0.503,1,50,2,False,2026-09-23 13:00:00,2026-09-23 16:00:00,45
REQ-00561,AST-SNT-174,Signal & Telecom,NGP-BSL,signal_fault,Medium,8,0.555,1,33,4,False,2026-09-10 02:00:00,2026-09-10 06:00:00,38
REQ-00562,AST-SNT-019,Signal & Telecom,CSMT-KYN,signal_fault,Low,6,0.708,1,45,6,False,2026-09-22 11:00:00,2026-09-22 14:00:00,48
REQ-00563,AST-ENG-158,Engineering,BZA-VSKP,track_defect,Low,42,0.408,1,31,2,False,2026-09-23 11:00:00,2026-09-23 15:00:00,41
REQ-00564,AST-SNT-055,Signal & Telecom,MAS-AJJ,signal_fault,Medium,66,0.906,1,39,5,False,2026-09-12 00:00:00,2026-09-12 05:00:00,44
REQ-00565,AST-ENG-133,Engineering,GHY-NJP,track_defect,Low,20,0.712,0,74,6,False,2026-10-06 23:00:00,2026-10-07 03:00:00,34
REQ-00566,AST-TRD-009,Traction Distribution,NDLS-GZB,traction_fault,Medium,33,0.394,1,139,2,False,2026-09-28 02:00:00,2026-09-28 04:00:00,48
REQ-00567,AST-ENG-123,Engineering,ALD-MGS,track_defect,Low,15,0.539,1,49,2,False,2026-09-22 04:00:00,2026-09-22 06:00:00,45
REQ-00568,AST-TRD-021,Traction Distribution,CSMT-KYN,traction_fault,High,72,0.692,1,136,5,False,2026-09-30 02:00:00,2026-09-30 06:00:00,48
REQ-00569,AST-ENG-086,Engineering,LKO-CNB,track_defect,Medium,59,0.541,1,38,6,False,2026-09-16 13:00:00,2026-09-16 18:00:00,40
REQ-00570,AST-SNT-161,Signal & Telecom,BZA-VSKP,signal_fault,Medium,16,0.417,1,47,2,True,2026-09-12 00:00:00,2026-09-12 04:00:00,41
REQ-00571,AST-SNT-128,Signal & Telecom,ALD-MGS,signal_fault,High,9,0.325,1,32,1,False,2026-09-17 22:00:00,2026-09-18 00:00:00,45
REQ-00572,AST-TRD-153,Traction Distribution,TVC-QLN,traction_fault,Low,56,0.493,0,128,4,False,2026-10-05 00:00:00,2026-10-05 02:00:00,35
REQ-00573,AST-SNT-127,Signal & Telecom,ALD-MGS,signal_fault,Low,6,0.755,1,45,7,False,2026-09-27 04:00:00,2026-09-27 08:00:00,45
REQ-00574,AST-TRD-093,Traction Distribution,LKO-CNB,traction_fault,Low,2,0.352,1,138,1,False,2026-09-26 13:00:00,2026-09-26 15:00:00,40
REQ-00575,AST-TRD-070,Traction Distribution,PUNE-DD,traction_fault,Low,73,0.356,1,108,3,False,2026-09-12 02:00:00,2026-09-12 07:00:00,38
REQ-00576,AST-ENG-086,Engineering,LKO-CNB,track_defect,High,6,0.616,1,37,6,False,2026-09-15 22:00:00,2026-09-16 03:00:00,40
REQ-00577,AST-ENG-122,Engineering,ALD-MGS,track_defect,Medium,48,0.444,0,51,2,False,2026-10-05 04:00:00,2026-10-05 06:00:00,45
REQ-00578,AST-ENG-135,Engineering,GHY-NJP,track_defect,Low,11,0.51,1,42,3,False,2026-09-08 04:00:00,2026-09-08 06:00:00,34
REQ-00579,AST-ENG-110,Engineering,JP-AII,track_defect,Low,74,0.281,1,44,0,False,2026-09-22 23:00:00,2026-09-23 02:00:00,35
REQ-00580,AST-SNT-150,Signal & Telecom,TVC-QLN,signal_fault,Low,62,0.686,1,49,7,False,2026-09-18 00:00:00,2026-09-18 03:00:00,35
REQ-00581,AST-ENG-088,Engineering,LKO-CNB,track_defect,Medium,73,0.323,1,18,2,False,2026-09-10 22:00:00,2026-09-11 03:00:00,40
REQ-00582,AST-ENG-049,Engineering,MAS-AJJ,track_defect,Medium,2,0.31,1,54,0,False,2026-09-27 15:00:00,2026-09-27 17:00:00,44
REQ-00583,AST-TRD-132,Traction Distribution,ALD-MGS,traction_fault,Low,49,0.766,1,156,7,False,2026-09-23 11:00:00,2026-09-23 15:00:00,45
REQ-00584,AST-SNT-137,Signal & Telecom,GHY-NJP,signal_fault,Medium,54,0.411,1,52,3,True,2026-09-29 02:00:00,2026-09-29 07:00:00,34
REQ-00585,AST-SNT-044,Signal & Telecom,SBC-JTJ,signal_fault,Low,9,0.775,1,51,7,False,2026-09-22 15:00:00,2026-09-22 20:00:00,38
REQ-00586,AST-SNT-161,Signal & Telecom,BZA-VSKP,signal_fault,Low,17,0.445,1,59,2,False,2026-09-24 00:00:00,2026-09-24 02:00:00,41
REQ-00587,AST-TRD-035,Traction Distribution,HWH-BWN,traction_fault,Medium,52,0.828,1,166,4,False,2026-09-23 23:00:00,2026-09-24 04:00:00,46
REQ-00588,AST-TRD-021,Traction Distribution,CSMT-KYN,traction_fault,Medium,16,0.652,0,137,5,False,2026-10-01 23:00:00,2026-10-02 03:00:00,48
REQ-00589,AST-TRD-058,Traction Distribution,MAS-AJJ,traction_fault,Low,72,0.619,1,83,6,True,2026-09-08 11:00:00,2026-09-08 16:00:00,44
REQ-00590,AST-SNT-044,Signal & Telecom,SBC-JTJ,signal_fault,Low,21,0.84,1,38,7,True,2026-09-09 23:00:00,2026-09-10 04:00:00,38
REQ-00591,AST-ENG-085,Engineering,LKO-CNB,track_defect,Low,0,0.71,1,28,6,False,2026-09-09 23:00:00,2026-09-10 04:00:00,40
REQ-00592,AST-SNT-092,Signal & Telecom,LKO-CNB,signal_fault,Low,2,0.567,1,45,5,False,2026-09-30 00:00:00,2026-09-30 02:00:00,40
REQ-00593,AST-ENG-003,Engineering,NDLS-GZB,track_defect,Medium,3,0.327,1,32,1,False,2026-09-24 00:00:00,2026-09-24 02:00:00,48
REQ-00594,AST-TRD-120,Traction Distribution,JP-AII,traction_fault,Low,21,0.666,1,152,5,False,2026-09-27 13:00:00,2026-09-27 16:00:00,35
REQ-00595,AST-ENG-086,Engineering,LKO-CNB,track_defect,High,18,0.618,1,39,6,False,2026-09-17 15:00:00,2026-09-17 17:00:00,40
REQ-00596,AST-SNT-163,Signal & Telecom,BZA-VSKP,signal_fault,Low,23,0.346,1,28,3,True,2026-09-21 15:00:00,2026-09-21 20:00:00,41
REQ-00597,AST-SNT-068,Signal & Telecom,PUNE-DD,signal_fault,Medium,68,0.735,1,67,7,False,2026-09-29 23:00:00,2026-09-30 01:00:00,38
REQ-00598,AST-ENG-123,Engineering,ALD-MGS,track_defect,Low,55,0.497,1,41,2,False,2026-09-14 00:00:00,2026-09-14 04:00:00,45
REQ-00599,AST-SNT-125,Signal & Telecom,ALD-MGS,signal_fault,Low,40,0.195,0,39,0,False,2026-10-02 13:00:00,2026-10-02 17:00:00,45
REQ-00600,AST-ENG-003,Engineering,NDLS-GZB,track_defect,Low,3,0.262,0,43,1,False,2026-10-05 04:00:00,2026-10-05 09:00:00,48
REQ-00601,AST-ENG-134,Engineering,GHY-NJP,track_defect,Low,15,0.467,1,64,2,False,2026-09-30 22:00:00,2026-10-01 00:00:00,34
REQ-00602,AST-SNT-041,Signal & Telecom,SBC-JTJ,signal_fault,Low,38,0.392,1,29,3,False,2026-09-13 02:00:00,2026-09-13 07:00:00,38
REQ-00603,AST-SNT-161,Signal & Telecom,BZA-VSKP,signal_fault,Medium,48,0.392,0,67,2,False,2026-10-02 11:00:00,2026-10-02 15:00:00,41
REQ-00604,AST-SNT-079,Signal & Telecom,ADI-BRC,signal_fault,Medium,47,0.347,1,29,2,False,2026-09-08 02:00:00,2026-09-08 07:00:00,42
REQ-00605,AST-ENG-110,Engineering,JP-AII,track_defect,Low,47,0.22,1,45,0,False,2026-09-23 04:00:00,2026-09-23 09:00:00,35
REQ-00606,AST-ENG-136,Engineering,GHY-NJP,track_defect,Low,56,0.781,1,31,8,False,2026-09-08 22:00:00,2026-09-09 03:00:00,34
REQ-00607,AST-ENG-146,Engineering,TVC-QLN,track_defect,Medium,65,0.647,0,56,6,False,2026-10-06 04:00:00,2026-10-06 07:00:00,35
REQ-00608,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,Low,35,0.637,1,109,6,False,2026-09-10 22:00:00,2026-09-11 02:00:00,46
REQ-00609,AST-SNT-077,Signal & Telecom,ADI-BRC,signal_fault,Low,23,0.388,1,32,2,True,2026-09-20 11:00:00,2026-09-20 15:00:00,42
REQ-00610,AST-ENG-062,Engineering,PUNE-DD,track_defect,Low,61,0.29,1,47,0,False,2026-09-16 23:00:00,2026-09-17 02:00:00,38
REQ-00611,AST-SNT-115,Signal & Telecom,JP-AII,signal_fault,Low,6,0.836,1,61,6,False,2026-09-29 13:00:00,2026-09-29 17:00:00,35
REQ-00612,AST-SNT-176,Signal & Telecom,NGP-BSL,signal_fault,Low,33,0.677,1,54,5,False,2026-09-24 11:00:00,2026-09-24 14:00:00,38
REQ-00613,AST-SNT-138,Signal & Telecom,GHY-NJP,signal_fault,Low,42,0.446,1,37,3,False,2026-09-16 15:00:00,2026-09-16 18:00:00,34
REQ-00614,AST-ENG-122,Engineering,ALD-MGS,track_defect,Medium,39,0.507,1,28,2,False,2026-09-12 15:00:00,2026-09-12 17:00:00,45
REQ-00615,AST-SNT-104,Signal & Telecom,BPL-ET,signal_fault,Low,74,0.399,1,45,2,False,2026-09-22 22:00:00,2026-09-23 02:00:00,41
REQ-00616,AST-SNT-080,Signal & Telecom,ADI-BRC,signal_fault,Low,50,0.735,0,72,5,False,2026-10-02 00:00:00,2026-10-02 02:00:00,42
REQ-00617,AST-TRD-034,Traction Distribution,HWH-BWN,traction_fault,Low,74,0.441,1,87,3,False,2026-09-08 00:00:00,2026-09-08 03:00:00,46
REQ-00618,AST-TRD-155,Traction Distribution,TVC-QLN,traction_fault,Low,2,0.529,1,110,3,False,2026-09-12 13:00:00,2026-09-12 17:00:00,35
REQ-00619,AST-SNT-008,Signal & Telecom,NDLS-GZB,signal_fault,Medium,68,0.452,1,56,1,False,2026-09-29 13:00:00,2026-09-29 16:00:00,48
REQ-00620,AST-TRD-011,Traction Distribution,NDLS-GZB,traction_fault,Low,4,0.646,1,94,6,False,2026-09-18 23:00:00,2026-09-19 01:00:00,48
REQ-00621,AST-TRD-132,Traction Distribution,ALD-MGS,traction_fault,Medium,27,0.738,1,163,7,False,2026-09-30 11:00:00,2026-09-30 16:00:00,45
REQ-00622,AST-SNT-151,Signal & Telecom,TVC-QLN,signal_fault,Low,32,0.339,0,43,3,False,2026-10-02 13:00:00,2026-10-02 15:00:00,35
REQ-00623,AST-ENG-073,Engineering,ADI-BRC,track_defect,Low,36,0.794,1,59,6,False,2026-09-20 15:00:00,2026-09-20 17:00:00,42
REQ-00624,AST-ENG-049,Engineering,MAS-AJJ,track_defect,Low,47,0.331,1,40,0,False,2026-09-13 23:00:00,2026-09-14 02:00:00,44
REQ-00625,AST-SNT-138,Signal & Telecom,GHY-NJP,signal_fault,High,69,0.426,1,50,3,False,2026-09-29 15:00:00,2026-09-29 18:00:00,34
REQ-00626,AST-ENG-037,Engineering,SBC-JTJ,track_defect,Medium,71,0.809,1,42,7,False,2026-09-16 23:00:00,2026-09-17 02:00:00,38
REQ-00627,AST-TRD-021,Traction Distribution,CSMT-KYN,traction_fault,Low,30,0.666,1,118,5,False,2026-09-12 04:00:00,2026-09-12 06:00:00,48
REQ-00628,AST-SNT-080,Signal & Telecom,ADI-BRC,signal_fault,Low,33,0.748,1,55,5,False,2026-09-15 13:00:00,2026-09-15 16:00:00,42
REQ-00629,AST-ENG-159,Engineering,BZA-VSKP,track_defect,Low,46,0.345,1,22,4,False,2026-09-15 00:00:00,2026-09-15 04:00:00,41
REQ-00630,AST-ENG-172,Engineering,NGP-BSL,track_defect,Low,42,0.942,1,50,7,False,2026-09-11 00:00:00,2026-09-11 03:00:00,38
REQ-00631,AST-SNT-115,Signal & Telecom,JP-AII,signal_fault,Low,60,0.844,1,40,6,True,2026-09-08 13:00:00,2026-09-08 18:00:00,35
REQ-00632,AST-TRD-108,Traction Distribution,BPL-ET,traction_fault,Low,54,0.648,1,124,5,False,2026-09-18 02:00:00,2026-09-18 06:00:00,41
REQ-00633,AST-SNT-032,Signal & Telecom,HWH-BWN,signal_fault,Low,39,0.639,1,39,6,False,2026-09-23 02:00:00,2026-09-23 05:00:00,46
REQ-00634,AST-SNT-103,Signal & Telecom,BPL-ET,signal_fault,High,49,0.485,1,50,3,False,2026-09-19 02:00:00,2026-09-19 06:00:00,41
REQ-00635,AST-TRD-046,Traction Distribution,SBC-JTJ,traction_fault,Low,71,0.439,1,96,5,True,2026-09-28 15:00:00,2026-09-28 19:00:00,38
REQ-00636,AST-TRD-046,Traction Distribution,SBC-JTJ,traction_fault,Low,67,0.414,0,99,5,False,2026-10-01 23:00:00,2026-10-02 01:00:00,38
REQ-00637,AST-SNT-067,Signal & Telecom,PUNE-DD,signal_fault,Medium,18,0.327,1,47,0,False,2026-09-21 11:00:00,2026-09-21 14:00:00,38
REQ-00638,AST-SNT-128,Signal & Telecom,ALD-MGS,signal_fault,Low,22,0.408,0,50,1,False,2026-10-05 15:00:00,2026-10-05 20:00:00,45
REQ-00639,AST-SNT-020,Signal & Telecom,CSMT-KYN,signal_fault,Medium,75,0.432,1,28,3,True,2026-09-19 13:00:00,2026-09-19 17:00:00,48
REQ-00640,AST-TRD-106,Traction Distribution,BPL-ET,traction_fault,Low,55,0.291,0,132,1,False,2026-10-03 15:00:00,2026-10-03 20:00:00,41
REQ-00641,AST-TRD-059,Traction Distribution,MAS-AJJ,traction_fault,Medium,72,0.624,0,113,3,False,2026-10-05 11:00:00,2026-10-05 15:00:00,44
REQ-00642,AST-SNT-019,Signal & Telecom,CSMT-KYN,signal_fault,Low,48,0.651,1,35,6,True,2026-09-12 00:00:00,2026-09-12 02:00:00,48
REQ-00643,AST-ENG-121,Engineering,ALD-MGS,track_defect,Low,60,0.637,0,69,4,False,2026-10-01 11:00:00,2026-10-01 16:00:00,45
REQ-00644,AST-SNT-042,Signal & Telecom,SBC-JTJ,signal_fault,Medium,28,0.575,1,57,3,False,2026-09-24 22:00:00,2026-09-25 00:00:00,38
REQ-00645,AST-TRD-034,Traction Distribution,HWH-BWN,traction_fault,Low,55,0.418,1,86,3,False,2026-09-07 23:00:00,2026-09-08 03:00:00,46
REQ-00646,AST-ENG-013,Engineering,CSMT-KYN,track_defect,Low,71,0.744,1,18,4,False,2026-09-08 04:00:00,2026-09-08 08:00:00,48
REQ-00647,AST-SNT-113,Signal & Telecom,JP-AII,signal_fault,Low,70,0.596,0,60,6,False,2026-10-03 11:00:00,2026-10-03 15:00:00,35
REQ-00648,AST-ENG-085,Engineering,LKO-CNB,track_defect,Medium,39,0.71,1,46,6,False,2026-09-27 22:00:00,2026-09-28 03:00:00,40
REQ-00649,AST-TRD-081,Traction Distribution,ADI-BRC,traction_fault,Medium,2,0.597,1,161,2,False,2026-09-28 02:00:00,2026-09-28 04:00:00,42
REQ-00650,AST-SNT-116,Signal & Telecom,JP-AII,signal_fault,Low,15,0.435,1,23,3,False,2026-09-09 00:00:00,2026-09-09 02:00:00,35
REQ-00651,AST-ENG-097,Engineering,BPL-ET,track_defect,Low,39,0.304,1,27,2,False,2026-09-10 13:00:00,2026-09-10 17:00:00,41
REQ-00652,AST-TRD-059,Traction Distribution,MAS-AJJ,traction_fault,Medium,13,0.613,0,109,3,False,2026-10-01 23:00:00,2026-10-02 04:00:00,44
REQ-00653,AST-TRD-131,Traction Distribution,ALD-MGS,traction_fault,Medium,17,0.504,1,88,4,False,2026-09-07 23:00:00,2026-09-08 02:00:00,45
REQ-00654,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,High,31,0.683,1,129,6,False,2026-09-30 22:00:00,2026-10-01 02:00:00,46
REQ-00655,AST-TRD-034,Traction Distribution,HWH-BWN,traction_fault,Low,76,0.469,1,95,3,False,2026-09-16 15:00:00,2026-09-16 17:00:00,46
REQ-00656,AST-SNT-104,Signal & Telecom,BPL-ET,signal_fault,Low,14,0.312,1,34,2,True,2026-09-11 02:00:00,2026-09-11 04:00:00,41
REQ-00657,AST-TRD-119,Traction Distribution,JP-AII,traction_fault,Medium,42,0.554,1,140,5,False,2026-09-19 02:00:00,2026-09-19 06:00:00,35
REQ-00658,AST-TRD-144,Traction Distribution,GHY-NJP,traction_fault,Medium,67,0.343,0,146,2,False,2026-10-05 15:00:00,2026-10-05 18:00:00,34
REQ-00659,AST-TRD-130,Traction Distribution,ALD-MGS,traction_fault,Low,7,0.678,0,166,5,False,2026-10-04 04:00:00,2026-10-04 07:00:00,45
REQ-00660,AST-ENG-112,Engineering,JP-AII,track_defect,Medium,62,0.724,0,51,7,False,2026-10-03 13:00:00,2026-10-03 16:00:00,35
REQ-00661,AST-SNT-127,Signal & Telecom,ALD-MGS,signal_fault,Low,5,0.783,0,50,7,True,2026-10-02 00:00:00,2026-10-02 05:00:00,45
REQ-00662,AST-SNT-017,Signal & Telecom,CSMT-KYN,signal_fault,High,22,0.251,1,39,0,False,2026-09-16 02:00:00,2026-09-16 06:00:00,48
REQ-00663,AST-SNT-139,Signal & Telecom,GHY-NJP,signal_fault,Low,48,0.571,1,36,4,False,2026-09-25 23:00:00,2026-09-26 03:00:00,34
REQ-00664,AST-ENG-123,Engineering,ALD-MGS,track_defect,Medium,11,0.49,1,54,2,False,2026-09-27 11:00:00,2026-09-27 13:00:00,45
REQ-00665,AST-TRD-021,Traction Distribution,CSMT-KYN,traction_fault,Low,48,0.677,0,141,5,False,2026-10-05 11:00:00,2026-10-05 15:00:00,48
REQ-00666,AST-SNT-066,Signal & Telecom,PUNE-DD,signal_fault,High,46,0.365,1,35,4,False,2026-09-26 13:00:00,2026-09-26 16:00:00,38
REQ-00667,AST-ENG-064,Engineering,PUNE-DD,track_defect,Low,76,0.644,0,56,6,True,2026-10-02 15:00:00,2026-10-02 20:00:00,38
REQ-00668,AST-TRD-069,Traction Distribution,PUNE-DD,traction_fault,Low,55,0.377,1,90,2,False,2026-09-14 11:00:00,2026-09-14 16:00:00,38
REQ-00669,AST-TRD-072,Traction Distribution,PUNE-DD,traction_fault,Low,72,0.706,1,87,7,True,2026-09-11 15:00:00,2026-09-11 20:00:00,38
REQ-00670,AST-SNT-067,Signal & Telecom,PUNE-DD,signal_fault,Medium,31,0.286,0,57,0,True,2026-10-01 13:00:00,2026-10-01 18:00:00,38
REQ-00671,AST-SNT-032,Signal & Telecom,HWH-BWN,signal_fault,Low,25,0.683,1,43,6,False,2026-09-27 02:00:00,2026-09-27 06:00:00,46
REQ-00672,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,Medium,14,0.66,0,134,6,False,2026-10-05 11:00:00,2026-10-05 15:00:00,46
REQ-00673,AST-ENG-121,Engineering,ALD-MGS,track_defect,High,22,0.638,1,47,4,False,2026-09-09 02:00:00,2026-09-09 04:00:00,45
REQ-00674,AST-TRD-129,Traction Distribution,ALD-MGS,traction_fault,Low,28,0.665,1,86,5,False,2026-09-07 22:00:00,2026-09-08 01:00:00,45
REQ-00675,AST-SNT-104,Signal & Telecom,BPL-ET,signal_fault,Low,34,0.348,1,38,2,False,2026-09-15 23:00:00,2026-09-16 02:00:00,41
REQ-00676,AST-TRD-047,Traction Distribution,SBC-JTJ,traction_fault,Medium,63,0.678,0,129,4,False,2026-10-05 13:00:00,2026-10-05 16:00:00,38
REQ-00677,AST-SNT-101,Signal & Telecom,BPL-ET,signal_fault,Medium,33,0.496,1,37,3,False,2026-09-09 22:00:00,2026-09-10 02:00:00,41
REQ-00678,AST-SNT-127,Signal & Telecom,ALD-MGS,signal_fault,Medium,48,0.764,1,32,7,True,2026-09-14 04:00:00,2026-09-14 07:00:00,45
REQ-00679,AST-TRD-036,Traction Distribution,HWH-BWN,traction_fault,Low,81,0.661,1,160,5,False,2026-09-25 04:00:00,2026-09-25 09:00:00,46
REQ-00680,AST-SNT-007,Signal & Telecom,NDLS-GZB,signal_fault,Low,21,0.48,1,47,3,False,2026-09-14 23:00:00,2026-09-15 02:00:00,48
REQ-00681,AST-SNT-068,Signal & Telecom,PUNE-DD,signal_fault,Medium,42,0.777,1,52,7,False,2026-09-14 00:00:00,2026-09-14 03:00:00,38
REQ-00682,AST-SNT-151,Signal & Telecom,TVC-QLN,signal_fault,Medium,27,0.338,1,29,3,False,2026-09-18 22:00:00,2026-09-19 03:00:00,35
REQ-00683,AST-TRD-177,Traction Distribution,NGP-BSL,traction_fault,High,29,0.534,1,115,3,False,2026-09-08 00:00:00,2026-09-08 04:00:00,38
REQ-00684,AST-SNT-102,Signal & Telecom,BPL-ET,signal_fault,Medium,48,0.555,1,47,3,False,2026-09-27 13:00:00,2026-09-27 17:00:00,41
REQ-00685,AST-TRD-117,Traction Distribution,JP-AII,traction_fault,High,15,0.491,1,100,5,False,2026-09-12 22:00:00,2026-09-13 03:00:00,35
REQ-00686,AST-ENG-122,Engineering,ALD-MGS,track_defect,Medium,60,0.469,0,51,2,False,2026-10-05 02:00:00,2026-10-05 06:00:00,45
REQ-00687,AST-ENG-171,Engineering,NGP-BSL,track_defect,Medium,47,0.656,1,49,3,False,2026-09-14 22:00:00,2026-09-15 02:00:00,38
REQ-00688,AST-SNT-067,Signal & Telecom,PUNE-DD,signal_fault,High,46,0.281,1,48,0,False,2026-09-22 23:00:00,2026-09-23 01:00:00,38
REQ-00689,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,High,49,0.595,1,120,6,False,2026-09-21 04:00:00,2026-09-21 07:00:00,46
REQ-00690,AST-SNT-126,Signal & Telecom,ALD-MGS,signal_fault,Low,20,0.408,1,25,4,False,2026-09-15 11:00:00,2026-09-15 14:00:00,45
REQ-00691,AST-SNT-068,Signal & Telecom,PUNE-DD,signal_fault,Low,33,0.766,1,64,7,True,2026-09-26 02:00:00,2026-09-26 05:00:00,38
REQ-00692,AST-TRD-070,Traction Distribution,PUNE-DD,traction_fault,Low,75,0.384,1,126,3,False,2026-09-30 02:00:00,2026-09-30 07:00:00,38
REQ-00693,AST-TRD-095,Traction Distribution,LKO-CNB,traction_fault,Medium,57,0.712,1,131,7,False,2026-09-13 04:00:00,2026-09-13 09:00:00,40
